gene,logL_H0_run1,logL_H0_run2,logL_H0_run3,best_logL_H0,best_run_H0,logL_H1_run1,logL_H1_run2,logL_H1_run3,best_logL_H1,best_run_H1,foreground_w_H1_run1,foreground_w_H1_run2,foreground_w_H1_run3,best_foreground_w_H1,LRT,p_value
chr13_g20154.t1.Gain.Vert.Bar,-1029.975523,-1029.975531,-1029.975523,-1029.975523,1,-1029.975523,-1029.975523,-1029.975523,-1029.975523,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g20155.t1.Gain.Vert.Bar,-3076.487772,-3076.487772,-3076.487772,-3076.487772,1,-3076.487772,-3076.487772,-3076.487772,-3076.487772,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g20157.t1.Gain.Vert.Bar,-1421.920642,-1421.920642,-1421.920642,-1421.920642,1,-1421.920642,-1421.920642,-1421.920642,-1421.920642,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g20275.t1.Gain.Vert.Bar,-27739.990926,-27739.990929,-27739.99093,-27739.990926,1,-27739.990915,-27739.990916,-27739.990928,-27739.990915,1,1.0,1.0,1.0,1.0,2.2000000171829015e-05,0.9962576033890016
chr13_g20279.t1.Gain.Vert.Bar,-1942.243398,-1942.25203,-1942.243398,-1942.243398,1,-1942.25203,-1942.25203,-1942.25203,-1942.25203,1,1.0,1.0,1.0,1.0,-0.017264000000068336,1.0
chr13_g20460.t1.Gain.Vert.Bar,-2669.263207,-2669.263206,-2669.263207,-2669.263206,2,-2669.263047,-2669.263047,-2669.263047,-2669.263047,1,1.08164,1.08165,1.0818,1.08164,0.00031800000033399556,0.9857724341421884
chr13_g20461.t1.Gain.Vert.Bar,-2147.090918,-2147.090918,-2147.091123,-2147.090918,1,-2147.090918,-2147.090918,-2147.090918,-2147.090918,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g20468.t1.Gain.Vert.Bar,-2591.270801,-2591.270801,-2591.270801,-2591.270801,1,-2591.270801,-2591.270801,-2591.270801,-2591.270801,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g20471.t1.Gain.Vert.Bar,-1950.807894,-1950.807894,-1950.807894,-1950.807894,1,-1948.657223,-1948.657223,-1948.657223,-1948.657223,1,33.07551,33.07617,33.07681,33.07551,4.301342000000204,0.038082311199408005
chr13_g20473.t1.Gain.Vert.Bar,-1580.075233,-1580.075233,-1580.075233,-1580.075233,1,-1572.842134,-1572.842134,-1572.842134,-1572.842134,1,13.06785,13.06804,13.06811,13.06785,14.466198000000077,0.00014269737353505484
chr13_g20474.t1.Gain.Vert.Bar,-446.039776,-446.040161,-446.039766,-446.039766,3,-446.040205,-446.039904,-446.039739,-446.039739,3,1.04153,8.27772,3.95354,3.95354,5.3999999977349944e-05,0.9941368226270384
chr13_g20475.t1.Gain.Vert.Bar,-1184.380307,-1184.380307,-1184.38037,-1184.380307,1,-1183.298951,-1183.298951,-1183.298951,-1183.298951,1,14.76527,14.76541,14.7652,14.76527,2.1627119999998285,0.14139494104594938
chr13_g20476.t1.Gain.Vert.Bar,-8186.26517,-8186.265168,-8186.265169,-8186.265168,2,-8186.257459,-8186.257457,-8186.257459,-8186.257457,2,1.15986,1.15986,1.16029,1.15986,0.015422000000398839,0.9011685251297578
chr13_g20477.t1.Gain.Vert.Bar,-2444.305466,-2444.305466,-2444.305466,-2444.305466,1,-2444.087822,-2444.087822,-2444.087822,-2444.087822,1,2.20842,2.20817,2.20834,2.20842,0.43528799999967305,0.5094055494185232
chr13_g20479.t1.Gain.Vert.Bar,-1428.078288,-1428.078288,-1428.078288,-1428.078288,1,-1428.078288,-1428.078303,-1428.078288,-1428.078288,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g20481.t1.Gain.Vert.Bar,-3928.534403,-3927.166666,-3928.533648,-3927.166666,2,-3928.533647,-3927.015356,-3927.010424,-3927.010424,3,1.0,1.0,1.0,1.0,0.3124840000000404,0.5761598888648851
chr13_g20482.t1.Gain.Vert.Bar,-1713.857764,-1713.857764,-1713.857764,-1713.857764,1,-1713.886401,-1713.857764,-1713.857764,-1713.857764,2,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g20730.t1.Gain.Vert.Bar,-4995.601312,-4995.601311,-4995.601306,-4995.601306,3,-4995.601311,-4995.601309,-4995.601309,-4995.601309,2,1.0,1.0,1.0,1.0,-6.000000212225132e-06,1.0
chr13_g21091.t1.Gain.Vert.Bar,-3388.700019,-3388.700019,-3388.700019,-3388.700019,1,-3388.700019,-3388.700019,-3388.700019,-3388.700019,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21095.t1.Gain.Vert.Bar,-1419.299238,-1419.299304,-1420.014548,-1419.299238,1,-1419.299238,-1419.299238,-1419.299238,-1419.299238,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21099.t1.Gain.Vert.Bar,-5861.282186,-5861.282192,-5861.282193,-5861.282186,1,-5861.282192,-5861.28219,-5861.28219,-5861.28219,2,1.0,1.0,1.0,1.0,-7.99999907030724e-06,1.0
chr13_g21102.t1.Gain.Vert.Bar,-1852.241229,-1852.241098,-1854.210233,-1852.241098,2,-1852.230237,-1852.230222,-1852.230222,-1852.230222,2,1.82727,1.827,1.82748,1.827,0.02175200000010591,0.8827487508779076
chr13_g21103.t1.Gain.Vert.Bar,-2214.350901,-2214.350901,-2214.350938,-2214.350901,1,-2214.350901,-2214.350901,-2214.3509,-2214.3509,3,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr13_g21104.t1.Gain.Vert.Bar,-2581.964864,-2581.908575,-2581.964863,-2581.908575,2,-2581.908575,-2581.964863,-2581.908575,-2581.908575,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21105.t1.Gain.Vert.Bar,-2826.307787,-2826.307835,-2826.307569,-2826.307569,3,-2826.307569,-2826.307569,-2826.307569,-2826.307569,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21529.t1.Gain.Vert.Bar,-3790.258295,-3790.258295,-3790.258295,-3790.258295,1,-3790.258297,-3790.258297,-3790.258297,-3790.258297,1,1.0,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr13_g21536.t1.Gain.Vert.Bar,-2044.379628,-2044.379628,-2044.379628,-2044.379628,1,-2044.379628,-2044.379628,-2044.379628,-2044.379628,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21537.t1.Gain.Vert.Bar,-621.528321,-621.528321,-621.528321,-621.528321,1,-621.528321,-621.528389,-621.528361,-621.528321,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21538.t1.Gain.Vert.Bar,-3485.632598,-3485.632601,-3485.632598,-3485.632598,1,-3485.632605,-3485.632599,-3485.632599,-3485.632599,2,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr13_g21541.t1.Gain.Vert.Bar,-357.737663,-357.737654,-357.737671,-357.737654,2,-357.737638,-357.737639,-357.737647,-357.737638,1,1.0,1.0,1.0,1.0,3.2000000032894604e-05,0.9954865074012715
chr13_g2157.t1.Gain.Vert.Bar,-5526.158353,-5526.161737,-5526.158353,-5526.158353,1,-5526.158353,-5526.158354,-5526.158353,-5526.158353,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21898.t1.Gain.Vert.Bar,-4315.573789,-4315.573794,-4315.573794,-4315.573789,1,-4315.573794,-4315.573949,-4315.573839,-4315.573794,1,1.0,1.0,1.0,1.0,-9.999999747378752e-06,1.0
chr13_g21906.t1.Gain.Vert.Bar,-3881.322611,-3881.424902,-3881.322613,-3881.322611,1,-3881.322638,-3881.322613,-3881.324987,-3881.322613,2,1.0,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr13_g21907.t1.Gain.Vert.Bar,-1151.683334,-1151.683334,-1151.683334,-1151.683334,1,-1151.683334,-1151.683334,-1151.683334,-1151.683334,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21908.t1.Gain.Vert.Bar,-831.379876,-831.379876,-831.379876,-831.379876,1,-831.379876,-831.380038,-831.379962,-831.379876,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21909.t1.Gain.Vert.Bar,-1448.941701,-1448.942239,-1448.941701,-1448.941701,1,-1448.935886,-1448.935886,-1448.935886,-1448.935886,1,1.42723,1.42715,1.42718,1.42723,0.011629999999968277,0.9141206470118477
chr13_g21911.t1.Gain.Vert.Bar,-372.966766,-372.966754,-372.966754,-372.966754,2,-372.926967,-372.966754,-372.966754,-372.926967,1,17.99867,1.0,1.0,17.99867,0.0795739999999796,0.777875544746197
chr13_g21914.t1.Gain.Vert.Bar,-2124.470049,-2125.381436,-2124.470049,-2124.470049,1,-2124.469097,-2124.469097,-2125.380506,-2124.469097,1,1.20984,1.20998,1.2082,1.20984,0.0019039999997403356,0.9651954730911759
chr13_g21915.t1.Gain.Vert.Bar,-4136.021963,-4136.021963,-4136.021963,-4136.021963,1,-4136.021963,-4136.022002,-4136.021966,-4136.021963,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g21916.t1.Gain.Vert.Bar,-2804.523328,-2804.566525,-2804.523329,-2804.523328,1,-2804.523328,-2804.467395,-2804.523328,-2804.467395,2,1.0,1.0,1.0,1.0,0.11186600000019098,0.7380296407617879
chr13_g21921.t1.Gain.Vert.Bar,-1795.950438,-1795.950438,-1795.950438,-1795.950438,1,-1795.639792,-1795.639792,-1795.639792,-1795.639792,1,2.34594,2.34579,2.34586,2.34594,0.6212920000002669,0.4305675755722933
chr13_g22009.t1.Gain.Vert.Bar,-2799.513413,-2799.513413,-2799.513413,-2799.513413,1,-2791.024079,-2791.024079,-2791.024079,-2791.024079,1,8.09894,8.09894,8.09893,8.09894,16.978668000000653,3.780216478767875e-05
chr13_g23293.t1.Gain.Vert.Bar,-1350.43336,-1350.43336,-1350.43336,-1350.43336,1,-1350.115636,-1350.115636,-1350.115636,-1350.115636,1,3.93341,3.93341,3.93341,3.93341,0.6354479999999967,0.4253639652445561
chr13_g23692.t1.Gain.Vert.Bar,-3827.942112,-3827.942111,-3827.942113,-3827.942111,2,-3827.942113,-3827.942112,-3827.942112,-3827.942112,2,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr13_g23693.t1.Gain.Vert.Bar,-2171.882229,-2171.882229,-2171.882229,-2171.882229,1,-2169.395058,-2169.39499,-2169.394992,-2169.39499,2,50.92366,50.89467,50.89666,50.89467,4.97447800000009,0.025723965210913944
chr13_g23695.t1.Gain.Vert.Bar,-2460.537267,-2460.537267,-2460.537267,-2460.537267,1,-2460.216577,-2460.216577,-2460.216577,-2460.216577,1,1.0,1.0,1.0,1.0,0.6413800000000265,0.4232115205667395
chr13_g23698.t1.Gain.Vert.Bar,-2074.105153,-2074.105153,-2074.105153,-2074.105153,1,-2074.105153,-2074.105287,-2074.182735,-2074.105153,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g23699.t1.Gain.Vert.Bar,-4887.748771,-4887.749472,-4887.748645,-4887.748645,3,-4887.746053,-4887.746053,-4887.746485,-4887.746053,1,1.33409,1.33301,1.33301,1.33409,0.005183999999644584,0.942601907854701
chr13_g23700.t1.Gain.Vert.Bar,-784.083118,-784.083118,-784.083118,-784.083118,1,-784.064965,-784.064965,-784.064965,-784.064965,1,23.18213,23.18255,23.18215,23.18213,0.03630599999996775,0.8488849565011348
chr13_g23706.t1.Gain.Vert.Bar,-1254.36947,-1254.369324,-1254.369277,-1254.369277,3,-1253.874791,-1253.874749,-1253.874628,-1253.874628,3,18.60861,18.60922,18.60743,18.60743,0.9892979999999625,0.3199140099634492
chr13_g23899.t1.Gain.Vert.Bar,-5153.019956,-5153.019956,-5153.019956,-5153.019956,1,-5144.954943,-5144.954943,-5144.954943,-5144.954943,1,8.12876,8.1289,8.12882,8.12876,16.130026000000726,5.913896121815119e-05
chr13_g23942.t1.Gain.Vert.Bar,-1744.278919,-1744.278919,-1744.278919,-1744.278919,1,-1744.260786,-1744.260786,-1744.260786,-1744.260786,1,1.50038,1.50039,1.50038,1.50038,0.03626600000006874,0.8489672226410865
chr13_g23945.t1.Gain.Vert.Bar,-2193.63121,-2193.63121,-2193.63121,-2193.63121,1,-2191.693626,-2191.693626,-2191.70612,-2191.693626,1,999.0,999.0,146.29592,999.0,3.875167999999576,0.049005405111030145
chr13_g23948.t1.Gain.Vert.Bar,-4553.672423,-4553.672423,-4553.672423,-4553.672423,1,-4552.989845,-4552.98987,-4552.989843,-4552.989843,3,12.8466,12.81406,12.84078,12.84078,1.3651599999993778,0.24264520650407506
chr13_g23949.t1.Gain.Vert.Bar,-4448.572103,-4448.571911,-4448.572403,-4448.571911,2,-4448.571911,-4448.57191,-4448.57191,-4448.57191,2,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr13_g24276.t1.Gain.Vert.Bar,-5369.665509,-5369.665509,-5369.665509,-5369.665509,1,-5369.665932,-5369.665513,-5369.665509,-5369.665509,3,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g24277.t1.Gain.Vert.Bar,-13495.906914,-13495.906914,-13495.906914,-13495.906914,1,-13495.906914,-13495.906914,-13495.906914,-13495.906914,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g24278.t1.Gain.Vert.Bar,-16044.552674,-16044.552671,-16044.552671,-16044.552671,2,-16044.552678,-16044.553329,-16044.552673,-16044.552673,3,1.0,1.0,1.0,1.0,-4.0000013541430235e-06,1.0
chr13_g24280.t1.Gain.Vert.Bar,-8901.997413,-8901.997413,-8901.997413,-8901.997413,1,-8901.997413,-8901.997413,-8901.997413,-8901.997413,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g24281.t1.Gain.Vert.Bar,-3164.95325,-3164.95325,-3164.95325,-3164.95325,1,-3164.95325,-3164.95325,-3164.95325,-3164.95325,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g24283.t1.Gain.Vert.Bar,-5238.208789,-5238.208789,-5238.208789,-5238.208789,1,-5238.208789,-5238.208789,-5238.208789,-5238.208789,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g24284.t1.Gain.Vert.Bar,-7180.609285,-7180.609285,-7180.609285,-7180.609285,1,-7180.609285,-7180.609285,-7180.609285,-7180.609285,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g2432.t1.Gain.Vert.Bar,-4713.391771,-4713.391771,-4713.391771,-4713.391771,1,-4713.244758,-4713.244758,-4713.244758,-4713.244758,1,2.49303,2.49309,2.49292,2.49303,0.294025999999576,0.587652050907223
chr13_g250.t1.Gain.Vert.Bar,-4447.629632,-4447.629692,-4447.629632,-4447.629632,1,-4447.629643,-4447.629628,-4447.629632,-4447.629628,2,1.0,1.0,1.0,1.0,8.000000889296643e-06,0.997743244549384
chr13_g251.t1.Gain.Vert.Bar,-795.976792,-795.976792,-795.976792,-795.976792,1,-795.781582,-795.781582,-795.781582,-795.781582,1,2.03072,2.03071,2.0307,2.03072,0.3904200000001765,0.5320787145381871
chr13_g2513.t1.Gain.Vert.Bar,-896.731665,-896.731665,-896.731665,-896.731665,1,-896.731665,-896.732158,-896.731665,-896.731665,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g2514.t1.Gain.Vert.Bar,-2540.187841,-2540.187841,-2540.187841,-2540.187841,1,-2540.187841,-2540.187841,-2540.187841,-2540.187841,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g2519.t1.Gain.Vert.Bar,-896.680544,-896.659025,-896.680544,-896.659025,2,-896.659025,-896.659157,-896.659025,-896.659025,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g2521.t1.Gain.Vert.Bar,-947.905741,-947.905741,-947.905741,-947.905741,1,-947.905741,-947.905741,-947.90586,-947.905741,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g2522.t1.Gain.Vert.Bar,-2307.464736,-2307.464736,-2307.464736,-2307.464736,1,-2304.857345,-2304.857345,-2304.857345,-2304.857345,1,23.95254,23.95231,23.95334,23.95254,5.214782000000014,0.022395654626603735
chr13_g2523.t1.Gain.Vert.Bar,-3612.965985,-3612.966171,-3612.965668,-3612.965668,3,-3612.965668,-3612.965668,-3612.966135,-3612.965668,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g2525.t1.Gain.Vert.Bar,-546.990424,-546.990424,-547.135521,-546.990424,1,-546.990425,-547.044138,-547.018965,-546.990425,1,1.0,1.0,1.0,1.0,-1.9999999949504854e-06,1.0
chr13_g2529.t1.Gain.Vert.Bar,-1999.265103,-1999.26512,-1999.26526,-1999.265103,1,-1999.265103,-1999.265103,-1999.265103,-1999.265103,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25523.t1.Gain.Vert.Bar,-6022.322334,-6022.322336,-6022.322975,-6022.322334,1,-6022.322973,-6022.322895,-6022.322337,-6022.322337,3,1.0,1.0,1.0,1.0,-5.999998393235728e-06,1.0
chr13_g256.t1.Gain.Vert.Bar,-2134.432193,-2134.432193,-2134.432193,-2134.432193,1,-2132.710831,-2132.710831,-2132.710831,-2132.710831,1,10.04595,10.04595,10.04596,10.04595,3.442724000000453,0.06353086652325875
chr13_g25712.t1.Gain.Vert.Bar,-1344.455721,-1344.455721,-1344.455721,-1344.455721,1,-1344.455721,-1344.455722,-1344.455721,-1344.455721,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25713.t1.Gain.Vert.Bar,-3586.005425,-3586.005425,-3586.005425,-3586.005425,1,-3586.005425,-3586.005425,-3586.005425,-3586.005425,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25715.t1.Gain.Vert.Bar,-3874.626846,-3874.626846,-3874.626846,-3874.626846,1,-3874.626846,-3874.626846,-3874.626846,-3874.626846,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25717.t1.Gain.Vert.Bar,-2013.477157,-2013.477157,-2013.477156,-2013.477156,3,-2013.477157,-2013.477157,-2013.477156,-2013.477156,3,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25717.t2.Gain.Vert.Bar,-1397.384278,-1397.384234,-1397.403696,-1397.384234,2,-1397.066213,-1397.066744,-1397.065341,-1397.065341,3,268.57664,203.97197,999.0,999.0,0.6377860000002329,0.424513657534079
chr13_g25719.t1.Gain.Vert.Bar,-5668.023191,-5668.023191,-5668.02319,-5668.02319,3,-5666.78744,-5666.78744,-5666.78744,-5666.78744,1,15.78199,15.78103,15.7818,15.78199,2.4714999999996508,0.11592724425666928
chr13_g25720.t1.Gain.Vert.Bar,-1133.971006,-1133.971006,-1133.971006,-1133.971006,1,-1133.971171,-1133.971006,-1133.97109,-1133.971006,2,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25721.t1.Gain.Vert.Bar,-649.194501,-649.194501,-649.194501,-649.194501,1,-649.194501,-649.194501,-649.194501,-649.194501,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25723.t1.Gain.Vert.Bar,-2379.800898,-2379.800897,-2379.800898,-2379.800897,2,-2379.843768,-2379.800898,-2379.843766,-2379.800898,2,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr13_g25726.t1.Gain.Vert.Bar,-2088.514903,-2088.514903,-2088.514903,-2088.514903,1,-2088.512304,-2088.512303,-2088.444288,-2088.444288,3,1.57337,1.57284,1.57308,1.57308,0.14122999999926833,0.7070612749067453
chr13_g25727.t1.Gain.Vert.Bar,-1691.692387,-1691.692387,-1691.692387,-1691.692387,1,-1691.692387,-1691.692387,-1691.692387,-1691.692387,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25741.t1.Gain.Vert.Bar,-1422.741114,-1422.741114,-1422.741114,-1422.741114,1,-1422.741115,-1422.741121,-1422.741114,-1422.741114,3,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25746.t1.Gain.Vert.Bar,-2463.539476,-2463.539476,-2463.539476,-2463.539476,1,-2463.539476,-2462.70182,-2462.70182,-2462.70182,2,1.0,1.0,1.0,1.0,1.6753119999993942,0.1955485438646688
chr13_g25747.t1.Gain.Vert.Bar,-3043.476996,-3043.441473,-3043.476996,-3043.441473,2,-3043.476996,-3043.476996,-3043.476996,-3043.476996,1,1.0,1.0,1.0,1.0,-0.07104600000002392,1.0
chr13_g25749.t1.Gain.Vert.Bar,-3146.23586,-3146.23586,-3146.23586,-3146.23586,1,-3146.23586,-3146.23586,-3146.23586,-3146.23586,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25751.t1.Gain.Vert.Bar,-2798.195226,-2798.195226,-2798.195226,-2798.195226,1,-2798.195226,-2798.195226,-2798.195226,-2798.195226,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25753.t1.Gain.Vert.Bar,-623.581338,-623.581346,-623.581338,-623.581338,1,-623.581371,-623.581363,-623.581344,-623.581344,3,1.0,1.0,1.0,1.0,-1.1999999969702912e-05,1.0
chr13_g25754.t1.Gain.Vert.Bar,-2534.69586,-2535.021757,-2534.695906,-2534.69586,1,-2535.021757,-2534.695859,-2534.695859,-2534.695859,2,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr13_g25755.t1.Gain.Vert.Bar,-3884.856723,-3884.856723,-3884.856723,-3884.856723,1,-3884.856723,-3884.856723,-3884.856723,-3884.856723,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25756.t1.Gain.Vert.Bar,-1566.301436,-1566.301436,-1566.301436,-1566.301436,1,-1566.301436,-1566.301436,-1566.301436,-1566.301436,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25757.t1.Gain.Vert.Bar,-1657.492938,-1657.492938,-1657.492938,-1657.492938,1,-1657.483301,-1657.483301,-1657.483301,-1657.483301,1,1.55494,1.55492,1.55498,1.55494,0.019274000000223168,0.8895838292458056
chr13_g25758.t1.Gain.Vert.Bar,-1232.049707,-1232.049707,-1232.049707,-1232.049707,1,-1232.049707,-1232.049707,-1232.049707,-1232.049707,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g25759.t1.Gain.Vert.Bar,-3231.700377,-3231.700378,-3231.700378,-3231.700377,1,-3231.700378,-3231.700378,-3231.700378,-3231.700378,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr13_g25761.t1.Gain.Vert.Bar,-3118.892273,-3118.892273,-3118.892272,-3118.892272,3,-3118.296111,-3116.909284,-3116.909284,-3116.909284,2,11.35108,11.3656,11.36542,11.3656,3.96597600000041,0.04642859935412399
chr13_g25763.t1.Gain.Vert.Bar,-3703.268028,-3703.268028,-3703.268028,-3703.268028,1,-3703.242841,-3703.242841,-3703.242841,-3703.242841,1,6.76573,6.75921,6.75837,6.76573,0.05037399999946501,0.8224137592438234
chr13_g25766.t1.Gain.Vert.Bar,-4371.400776,-4371.40786,-4371.400776,-4371.400776,1,-4370.598751,-4370.598752,-4370.957926,-4370.598751,1,6.24937,6.25158,2.24292,6.24937,1.6040499999999156,0.20533020971955246
chr13_g258.t1.Gain.Vert.Bar,-5028.102382,-5028.102382,-5028.102382,-5028.102382,1,-5027.978291,-5027.978291,-5027.978291,-5027.978291,1,1.8297,1.82969,1.8297,1.8297,0.24818199999936041,0.6183581061228565
chr13_g26090.t1.Gain.Vert.Bar,-945.490827,-946.348462,-945.490829,-945.490827,1,-945.490971,-946.348462,-945.490932,-945.490932,3,1.0,1.0,1.0,1.0,-0.000210000000151922,1.0
chr13_g26091.t1.Gain.Vert.Bar,-6200.865285,-6200.865287,-6200.865287,-6200.865285,1,-6200.46103,-6200.461032,-6200.46103,-6200.46103,1,2.44645,2.44735,2.44613,2.44645,0.8085099999989325,0.36856113661321577
chr13_g26092.t1.Gain.Vert.Bar,-6123.737043,-6123.73705,-6123.737042,-6123.737042,3,-6123.737041,-6123.737057,-6123.737058,-6123.737041,1,1.0,1.0,1.0,1.0,1.999998858082108e-06,0.9988716215311596
chr13_g26094.t1.Gain.Vert.Bar,-3425.144319,-3425.144319,-3425.144319,-3425.144319,1,-3423.995436,-3423.995436,-3423.995436,-3423.995436,1,33.53934,33.53611,33.54004,33.53934,2.297765999999683,0.12956022416718974
chr13_g26096.t1.Gain.Vert.Bar,-3256.73129,-3256.73129,-3256.73129,-3256.73129,1,-3256.577555,-3257.688507,-3256.577555,-3256.577555,1,8.29779,8.11786,8.29743,8.29779,0.3074700000006487,0.5792368599014863
chr13_g26100.t1.Gain.Vert.Bar,-2041.23958,-2041.23958,-2041.23958,-2041.23958,1,-2041.23958,-2040.909973,-2041.239583,-2040.909973,2,1.0,1.0,1.0,1.0,0.6592139999997926,0.4168375680229104
chr13_g27428.t1.Gain.Vert.Bar,-9959.412329,-9959.41233,-9959.412325,-9959.412325,3,-9958.047294,-9958.047294,-9958.047286,-9958.047286,3,4.76475,4.76626,4.76723,4.76723,2.7300779999968654,0.09847447539020227
chr13_g27429.t1.Gain.Vert.Bar,-1290.412242,-1290.412263,-1290.412268,-1290.412242,1,-1289.770665,-1289.770621,-1289.770755,-1289.770621,2,35.11986,35.11827,35.11734,35.11827,1.2832420000004277,0.257297109416405
chr13_g27438.t1.Gain.Vert.Bar,-2236.663598,-2236.65777,-2236.663623,-2236.65777,2,-2236.663595,-2236.663641,-2235.058691,-2235.058691,3,1.0,1.0,33.3737,33.3737,3.198157999999239,0.07372125826593456
chr13_g27440.t1.Gain.Vert.Bar,-2085.380691,-2085.380691,-2085.380691,-2085.380691,1,-2085.380691,-2085.380691,-2085.380691,-2085.380691,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g27441.t1.Gain.Vert.Bar,-4598.227284,-4598.227284,-4598.227284,-4598.227284,1,-4598.227284,-4598.227284,-4598.227284,-4598.227284,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g27442.t1.Gain.Vert.Bar,-2762.577225,-2762.577225,-2762.577225,-2762.577225,1,-2761.805068,-2761.805068,-2761.805068,-2761.805068,1,16.96435,16.95509,16.95486,16.96435,1.5443139999997584,0.21397681542663158
chr13_g27447.t1.Gain.Vert.Bar,-1472.054013,-1472.054013,-1472.054013,-1472.054013,1,-1472.054013,-1472.054013,-1472.054168,-1472.054013,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g27449.t1.Gain.Vert.Bar,-8964.494622,-8964.494585,-8964.494595,-8964.494585,2,-8964.145442,-8964.145442,-8964.145482,-8964.145442,1,3.61994,3.6179,3.61866,3.61994,0.6982860000025539,0.4033602230840536
chr13_g27450.t1.Gain.Vert.Bar,-1656.663607,-1656.663607,-1656.663607,-1656.663607,1,-1656.663607,-1656.663607,-1656.820633,-1656.663607,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g27451.t1.Gain.Vert.Bar,-2485.108675,-2485.108675,-2485.108675,-2485.108675,1,-2485.10868,-2485.108804,-2485.108675,-2485.108675,3,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g27453.t1.Gain.Vert.Bar,-2142.674094,-2142.674429,-2142.674436,-2142.674094,1,-2142.620183,-2142.619817,-2142.620124,-2142.619817,2,3.33157,3.33234,3.33147,3.33234,0.10855400000036752,0.7417964298461691
chr13_g2773.t1.Gain.Vert.Bar,-3951.679023,-3951.679023,-3951.679023,-3951.679023,1,-3951.679023,-3951.679023,-3951.679023,-3951.679023,1,1.0,1.0,1.0,1.0,0.0,1.0
chr13_g2774.t1.Gain.Vert.Bar,-2193.764425,-2193.764425,-2193.764425,-2193.764425,1,-2193.764423,-2193.764423,-2193.764423,-2193.764423,1,1.00377,1.00379,1.00376,1.00377,3.99999953515362e-06,0.998404232034963
chr13_g2775.t1.Gain.Vert.Bar,-8863.181402,-8863.181195,-8863.181705,-8863.181195,2,-8863.181195,-8863.181195,-8863.181193,-8863.181193,3,1.0,1.0,1.0,1.0,3.999997716164216e-06,0.9984042323977982
